Y,M,D,h,m,s,yout
2008,1,2,0,0,0,58.531
2008,1,3,0,0,0,58.368
2008,1,4,0,0,0,58.102
2008,1,5,0,0,0,57.876
2008,1,6,0,0,0,57.686
2008,1,7,0,0,0,57.407
2008,1,8,0,0,0,57.19
2008,1,9,0,0,0,57.569
2008,1,10,0,0,0,57.83
2008,1,11,0,0,0,57.96
2008,1,12,0,0,0,57.899
2008,1,13,0,0,0,57.94
2008,1,14,0,0,0,58.054
2008,1,15,0,0,0,56.391
2008,1,16,0,0,0,54.701
2008,1,17,0,0,0,52.964
2008,1,18,0,0,0,51.262
2008,1,19,0,0,0,49.974
2008,1,20,0,0,0,48.249
2008,1,21,0,0,0,46.856
2008,1,22,0,0,0,49.853
2008,1,23,0,0,0,52.849
2008,1,24,0,0,0,54.516
2008,1,25,0,0,0,53.391
2008,1,26,0,0,0,52.312
2008,1,27,0,0,0,52.446
2008,1,28,0,0,0,55.758
2008,1,29,0,0,0,57.494
2008,1,30,0,0,0,58.157
2008,1,31,0,0,0,57.535
2008,2,1,0,0,0,56.843
2008,2,2,0,0,0,56.206
2008,2,3,0,0,0,55.307
2008,2,4,0,0,0,54.431
2008,2,5,0,0,0,54.478
2008,2,6,0,0,0,54.542
2008,2,7,0,0,0,54.596
2008,2,8,0,0,0,54.648
2008,2,9,0,0,0,55.288
2008,2,10,0,0,0,57.384
2008,2,11,0,0,0,58.364
2008,2,12,0,0,0,59.163
2008,2,13,0,0,0,59.055
2008,2,14,0,0,0,57.219
2008,2,15,0,0,0,56.596
2008,2,16,0,0,0,56.261
2008,2,17,0,0,0,55.662
2008,2,18,0,0,0,55.003
2008,2,19,0,0,0,54.404
2008,2,20,0,0,0,53.865
2008,2,21,0,0,0,53.267
2008,2,22,0,0,0,52.668
2008,2,23,0,0,0,52.176
2008,2,24,0,0,0,51.993
2008,2,25,0,0,0,53.072
2008,2,26,0,0,0,58.859
2008,2,27,0,0,0,60.226
2008,2,28,0,0,0,60.86
2008,2,29,0,0,0,59.353
2008,3,1,0,0,0,56.774
2008,3,2,0,0,0,57.074
2008,3,3,0,0,0,57.405
2008,3,4,0,0,0,57.826
2008,3,5,0,0,0,58.212
2008,3,6,0,0,0,58.62
2008,3,7,0,0,0,59.627
2008,3,8,0,0,0,60.496
2008,3,9,0,0,0,61.461
2008,3,10,0,0,0,62.426
2008,3,11,0,0,0,63.391
2008,3,12,0,0,0,63.902
2008,3,13,0,0,0,63.085
2008,3,14,0,0,0,60.351
2008,3,15,0,0,0,55.104
2008,3,16,0,0,0,55.603
2008,3,17,0,0,0,56.094
2008,3,18,0,0,0,56.643
2008,3,19,0,0,0,57.181
2008,3,20,0,0,0,57.764
2008,3,21,0,0,0,60.905
2008,3,22,0,0,0,60.029
2008,3,23,0,0,0,59.28
2008,3,24,0,0,0,58.592
2008,3,25,0,0,0,58.17
2008,3,26,0,0,0,57.771
2008,3,27,0,0,0,57.373
2008,3,28,0,0,0,56.634
2008,3,29,0,0,0,56.387
2008,3,30,0,0,0,57.62
2008,3,31,0,0,0,57.597
2008,4,1,0,0,0,57.566
2008,4,2,0,0,0,57.531
2008,4,3,0,0,0,57.498
2008,4,4,0,0,0,57.469
2008,4,5,0,0,0,57.442
2008,4,6,0,0,0,57.409
2008,4,7,0,0,0,57.231
2008,4,8,0,0,0,55.642
2008,4,9,0,0,0,56.597
2008,4,10,0,0,0,58.355
2008,4,11,0,0,0,59.891
2008,4,12,0,0,0,60.25
2008,4,13,0,0,0,57.591
2008,4,14,0,0,0,57.848
2008,4,15,0,0,0,58.209
2008,4,16,0,0,0,58.553
2008,4,17,0,0,0,58.859
2008,4,18,0,0,0,59.148
2008,4,19,0,0,0,59.509
2008,4,20,0,0,0,59.841
2008,4,21,0,0,0,61.084
2008,4,22,0,0,0,62.273
2008,4,23,0,0,0,63.496
2008,4,24,0,0,0,65.349
2008,4,25,0,0,0,65.595
2008,4,26,0,0,0,64.992
2008,4,27,0,0,0,61.728
2008,4,28,0,0,0,62.791
2008,4,29,0,0,0,65.855
2008,4,30,0,0,0,65.395
2008,5,1,0,0,0,64.859
2008,5,2,0,0,0,64.361
2008,5,3,0,0,0,63.911
2008,5,4,0,0,0,63.336
2008,5,5,0,0,0,62.866
2008,5,6,0,0,0,62.344
2008,5,7,0,0,0,61.821
2008,5,8,0,0,0,61.299
2008,5,9,0,0,0,60.776
2008,5,10,0,0,0,60.082
2008,5,11,0,0,0,59.555
2008,5,12,0,0,0,61.45
2008,5,13,0,0,0,62.085
2008,5,14,0,0,0,62.789
2008,5,15,0,0,0,63.502
2008,5,16,0,0,0,64.156
2008,5,17,0,0,0,64.832
2008,5,18,0,0,0,65.454
2008,5,19,0,0,0,66.116
2008,5,20,0,0,0,66.516
2008,5,21,0,0,0,64.288
2008,5,22,0,0,0,62.599
2008,5,23,0,0,0,61.705
2008,5,24,0,0,0,62.199
2008,5,25,0,0,0,63.612
2008,5,26,0,0,0,64.523
2008,5,27,0,0,0,66.036
2008,5,28,0,0,0,68.877
2008,5,29,0,0,0,68.807
2008,5,30,0,0,0,68.734
2008,5,31,0,0,0,68.661
2008,6,1,0,0,0,68.592
2008,6,2,0,0,0,68.516
2008,6,3,0,0,0,68.439
2008,6,4,0,0,0,68.298
2008,6,5,0,0,0,67.67
2008,6,6,0,0,0,69.627
2008,6,7,0,0,0,68.775
2008,6,8,0,0,0,68.33
2008,6,9,0,0,0,67.935
2008,6,10,0,0,0,67.578
2008,6,11,0,0,0,67.221
2008,6,12,0,0,0,66.814
2008,6,13,0,0,0,66.408
2008,6,14,0,0,0,66.001
2008,6,15,0,0,0,65.611
2008,6,16,0,0,0,65.249
2008,6,17,0,0,0,64.837
2008,6,18,0,0,0,64.442
2008,6,19,0,0,0,64.03
2008,6,20,0,0,0,63.657
2008,6,21,0,0,0,62.968
2008,6,22,0,0,0,60.91
2008,6,23,0,0,0,60.713
2008,6,24,0,0,0,60.436
2008,6,25,0,0,0,60.138
2008,6,26,0,0,0,59.882
2008,6,27,0,0,0,59.73
2008,6,28,0,0,0,60.245
2008,6,29,0,0,0,60.738
2008,6,30,0,0,0,61.287
2008,7,1,0,0,0,61.917
2008,7,2,0,0,0,62.489
2008,7,3,0,0,0,63.005
2008,7,4,0,0,0,63.623
2008,7,5,0,0,0,64.15
2008,7,6,0,0,0,64.722
2008,7,7,0,0,0,65.231
2008,7,8,0,0,0,65.952
2008,7,9,0,0,0,66.401
2008,7,10,0,0,0,66.418
2008,7,11,0,0,0,66.44
2008,7,12,0,0,0,66.46
2008,7,13,0,0,0,66.48
2008,7,14,0,0,0,66.5
2008,7,15,0,0,0,66.518
2008,7,16,0,0,0,66.536
2008,7,17,0,0,0,66.558
2008,7,18,0,0,0,66.575
2008,7,19,0,0,0,66.595
2008,7,20,0,0,0,66.615
2008,7,21,0,0,0,66.635
2008,7,22,0,0,0,66.655
2008,7,23,0,0,0,66.675
2008,7,24,0,0,0,66.694
2008,7,25,0,0,0,66.714
2008,7,26,0,0,0,66.731
2008,7,27,0,0,0,66.749
2008,7,28,0,0,0,66.768
2008,7,29,0,0,0,66.789
2008,7,30,0,0,0,66.805
2008,7,31,0,0,0,66.825
2008,8,1,0,0,0,66.845
2008,8,2,0,0,0,66.865
2008,8,3,0,0,0,66.885
2008,8,4,0,0,0,66.906
2008,8,5,0,0,0,66.694
2008,8,6,0,0,0,65.365
2008,8,7,0,0,0,64.111
2008,8,8,0,0,0,63.868
2008,8,9,0,0,0,65.598
2008,8,10,0,0,0,65.818
2008,8,11,0,0,0,66.07
2008,8,12,0,0,0,66.325
2008,8,13,0,0,0,66.581
2008,8,14,0,0,0,66.811
2008,8,15,0,0,0,67.035
2008,8,16,0,0,0,67.315
2008,8,17,0,0,0,67.545
2008,8,18,0,0,0,67.8
2008,8,19,0,0,0,68.044
2008,8,20,0,0,0,68.299
2008,8,21,0,0,0,68.122
2008,8,22,0,0,0,65.945
2008,8,23,0,0,0,63.042
2008,8,24,0,0,0,56.193
2008,8,25,0,0,0,56.972
2008,8,26,0,0,0,58.011
2008,8,27,0,0,0,59.267
2008,8,28,0,0,0,60.176
2008,8,29,0,0,0,61.259
2008,8,30,0,0,0,62.078
2008,8,31,0,0,0,60.675
2008,9,1,0,0,0,59.796
2008,9,2,0,0,0,57.656
2008,9,3,0,0,0,59.473
2008,9,4,0,0,0,59.777
2008,9,5,0,0,0,54.809
2008,9,6,0,0,0,55.738
2008,9,7,0,0,0,57.034
2008,9,8,0,0,0,57.33
2008,9,9,0,0,0,57.613
2008,9,10,0,0,0,57.938
2008,9,11,0,0,0,58.246
2008,9,12,0,0,0,58.55
2008,9,13,0,0,0,58.839
2008,9,14,0,0,0,59.117
2008,9,15,0,0,0,59.443
2008,9,16,0,0,0,59.721
2008,9,17,0,0,0,60.029
2008,9,18,0,0,0,60.337
2008,9,19,0,0,0,60.633
2008,9,20,0,0,0,61.152
2008,9,21,0,0,0,62.29
2008,9,22,0,0,0,62.312
2008,9,23,0,0,0,62.334
2008,9,24,0,0,0,62.36
2008,9,25,0,0,0,62.389
2008,9,26,0,0,0,62.416
2008,9,27,0,0,0,62.444
2008,9,28,0,0,0,62.474
2008,9,29,0,0,0,62.501
2008,9,30,0,0,0,62.525
2008,10,1,0,0,0,62.553
2008,10,2,0,0,0,62.669
2008,10,3,0,0,0,63.386
2008,10,4,0,0,0,63.648
2008,10,5,0,0,0,63.891
2008,10,6,0,0,0,64.022
2008,10,7,0,0,0,63.813
2008,10,8,0,0,0,63.559
2008,10,9,0,0,0,63.319
2008,10,10,0,0,0,63.092
2008,10,11,0,0,0,62.878
2008,10,12,0,0,0,62.61
2008,10,13,0,0,0,62.415
2008,10,14,0,0,0,62.073
2008,10,15,0,0,0,59.906
2008,10,16,0,0,0,58.24
2008,10,17,0,0,0,56.347
2008,10,18,0,0,0,55.46
2008,10,19,0,0,0,59.473
2008,10,20,0,0,0,59.721
2008,10,21,0,0,0,59.934
2008,10,22,0,0,0,60.21
2008,10,23,0,0,0,60.526
2008,10,24,0,0,0,60.814
2008,10,25,0,0,0,61.102
2008,10,26,0,0,0,61.411
2008,10,27,0,0,0,61.678
2008,10,28,0,0,0,61.937
2008,10,29,0,0,0,62.224
2008,10,30,0,0,0,62.867
2008,10,31,0,0,0,65.175
2008,11,1,0,0,0,63.692
2008,11,2,0,0,0,62.414
2008,11,3,0,0,0,60.505
2008,11,4,0,0,0,60.376
2008,11,5,0,0,0,60.443
2008,11,6,0,0,0,62.77
2008,11,7,0,0,0,62.221
2008,11,8,0,0,0,61.41
2008,11,9,0,0,0,60.675
2008,11,10,0,0,0,59.91
2008,11,11,0,0,0,59.134
2008,11,12,0,0,0,58.502
2008,11,13,0,0,0,57.642
2008,11,14,0,0,0,54.915
2008,11,15,0,0,0,58.29
2008,11,16,0,0,0,57.963
2008,11,17,0,0,0,57.635
2008,11,18,0,0,0,57.379
2008,11,19,0,0,0,57.136
2008,11,20,0,0,0,56.743
2008,11,21,0,0,0,56.41
2008,11,22,0,0,0,56.113
2008,11,23,0,0,0,55.838
2008,11,24,0,0,0,55.51
2008,11,25,0,0,0,55.173
2008,11,26,0,0,0,54.901
2008,11,27,0,0,0,54.791
2008,11,28,0,0,0,54.705
2008,11,29,0,0,0,54.754
2008,11,30,0,0,0,55.941
2008,12,1,0,0,0,58.208
2008,12,2,0,0,0,59.512
2008,12,3,0,0,0,58.505
2008,12,4,0,0,0,58.814
2008,12,5,0,0,0,59.176
2008,12,6,0,0,0,59.515
2008,12,7,0,0,0,59.747
2008,12,8,0,0,0,59.982
2008,12,9,0,0,0,60.167
2008,12,10,0,0,0,60.403
2008,12,11,0,0,0,60.64
2008,12,12,0,0,0,60.895
2008,12,13,0,0,0,61.132
2008,12,14,0,0,0,61.369
2008,12,15,0,0,0,61.586
2008,12,16,0,0,0,61.823
2008,12,17,0,0,0,62.241
2008,12,18,0,0,0,64.44
2008,12,19,0,0,0,62.999
2008,12,20,0,0,0,62.934
2008,12,21,0,0,0,62.925
2008,12,22,0,0,0,62.916
2008,12,23,0,0,0,62.908
2008,12,24,0,0,0,62.899
2008,12,25,0,0,0,62.89
2008,12,26,0,0,0,63.015
2008,12,27,0,0,0,64.094
2008,12,28,0,0,0,65.048
2008,12,29,0,0,0,62.162
2008,12,30,0,0,0,60.328
2008,12,31,0,0,0,58.434
2009,1,1,0,0,0,60.935
2009,1,2,0,0,0,62.545
2009,1,3,0,0,0,63.562
2009,1,4,0,0,0,64.447
2009,1,5,0,0,0,64.951
2009,1,6,0,0,0,63.909
2009,1,7,0,0,0,62.75
2009,1,8,0,0,0,61.657
2009,1,9,0,0,0,60.583
2009,1,10,0,0,0,59.331
2009,1,11,0,0,0,58.347
2009,1,12,0,0,0,57.176
2009,1,13,0,0,0,56.469
2009,1,14,0,0,0,58.155
2009,1,15,0,0,0,59.407
2009,1,16,0,0,0,59.848
2009,1,17,0,0,0,60.35
2009,1,18,0,0,0,60.862
2009,1,19,0,0,0,61.354
2009,1,20,0,0,0,61.866
2009,1,21,0,0,0,62.337
2009,1,22,0,0,0,62.843
2009,1,23,0,0,0,63.09
2009,1,24,0,0,0,63.337
2009,1,25,0,0,0,63.584
2009,1,26,0,0,0,63.831
2009,1,27,0,0,0,64.078
2009,1,28,0,0,0,64.325
2009,1,29,0,0,0,64.572
2009,1,30,0,0,0,64.794
2009,1,31,0,0,0,64.632
2009,2,1,0,0,0,63.648
2009,2,2,0,0,0,64.65
2009,2,3,0,0,0,64.296
2009,2,4,0,0,0,64.005
2009,2,5,0,0,0,63.425
2009,2,6,0,0,0,63.199
2009,2,7,0,0,0,62.796
2009,2,8,0,0,0,62.4
2009,2,9,0,0,0,61.482
2009,2,10,0,0,0,62.063
2009,2,11,0,0,0,63.721
2009,2,12,0,0,0,63.152
2009,2,13,0,0,0,62.625
2009,2,14,0,0,0,62.099
2009,2,15,0,0,0,61.743
2009,2,16,0,0,0,61.927
2009,2,17,0,0,0,63.264
2009,2,18,0,0,0,64.293
2009,2,19,0,0,0,64.326
2009,2,20,0,0,0,64.362
2009,2,21,0,0,0,64.395
2009,2,22,0,0,0,64.437
2009,2,23,0,0,0,64.476
2009,2,24,0,0,0,64.512
2009,2,25,0,0,0,64.549
2009,2,26,0,0,0,64.583
2009,2,27,0,0,0,64.109
2009,2,28,0,0,0,60.301
2009,3,1,0,0,0,58.124
2009,3,2,0,0,0,60.078
2009,3,3,0,0,0,60.335
2009,3,4,0,0,0,60.578
2009,3,5,0,0,0,60.811
2009,3,6,0,0,0,60.981
2009,3,7,0,0,0,61.224
2009,3,8,0,0,0,61.432
2009,3,9,0,0,0,61.675
2009,3,10,0,0,0,61.918
2009,3,11,0,0,0,62.16
2009,3,12,0,0,0,62.423
2009,3,13,0,0,0,62.636
2009,3,14,0,0,0,62.802
2009,3,15,0,0,0,62.643
2009,3,16,0,0,0,61.706
2009,3,17,0,0,0,60.246
2009,3,18,0,0,0,60.411
2009,3,19,0,0,0,63.686
2009,3,20,0,0,0,65.385
2009,3,21,0,0,0,65.812
2009,3,22,0,0,0,66.39
2009,3,23,0,0,0,66.967
2009,3,24,0,0,0,67.613
2009,3,25,0,0,0,68.102
2009,3,26,0,0,0,68.55
2009,3,27,0,0,0,68.976
2009,3,28,0,0,0,69.421
2009,3,29,0,0,0,69.865
2009,3,30,0,0,0,69.543
2009,3,31,0,0,0,65.211
2009,4,1,0,0,0,62.308
2009,4,2,0,0,0,61.968
2009,4,3,0,0,0,64.286
2009,4,4,0,0,0,64.227
2009,4,5,0,0,0,64.169
2009,4,6,0,0,0,64.098
2009,4,7,0,0,0,64.043
2009,4,8,0,0,0,63.652
2009,4,9,0,0,0,59.137
2009,4,10,0,0,0,62.184
2009,4,11,0,0,0,65.39
2009,4,12,0,0,0,67.956
2009,4,13,0,0,0,68.925
2009,4,14,0,0,0,69.84
2009,4,15,0,0,0,69.727
2009,4,16,0,0,0,66.663
2009,4,17,0,0,0,63.832
2009,4,18,0,0,0,60.983
2009,4,19,0,0,0,60.821
2009,4,20,0,0,0,60.607
2009,4,21,0,0,0,60.393
2009,4,22,0,0,0,60.151
2009,4,23,0,0,0,59.952
2009,4,24,0,0,0,59.76
2009,4,25,0,0,0,59.618
2009,4,26,0,0,0,59.958
2009,4,27,0,0,0,59.722
2009,4,28,0,0,0,59.504
2009,4,29,0,0,0,59.36
2009,4,30,0,0,0,59.429
2009,5,1,0,0,0,59.482
2009,5,2,0,0,0,59.539
2009,5,3,0,0,0,59.536
2009,5,4,0,0,0,59.532
2009,5,5,0,0,0,59.529
2009,5,6,0,0,0,59.526
2009,5,7,0,0,0,59.522
2009,5,8,0,0,0,59.518
2009,5,9,0,0,0,59.469
2009,5,10,0,0,0,58.832
2009,5,11,0,0,0,58.267
2009,5,12,0,0,0,58.409
2009,5,13,0,0,0,62.161
2009,5,14,0,0,0,64.458
2009,5,15,0,0,0,64.208
2009,5,16,0,0,0,64.737
2009,5,17,0,0,0,64.346
2009,5,18,0,0,0,63.955
2009,5,19,0,0,0,63.464
2009,5,20,0,0,0,63.009
2009,5,21,0,0,0,62.564
2009,5,22,0,0,0,62.173
2009,5,23,0,0,0,61.673
2009,5,24,0,0,0,61.263
2009,5,25,0,0,0,60.809
2009,5,26,0,0,0,60.354
2009,5,27,0,0,0,59.9
2009,5,28,0,0,0,59.79
2009,5,29,0,0,0,61.227
2009,5,30,0,0,0,63.059
2009,5,31,0,0,0,62.909
2009,6,1,0,0,0,62.758
2009,6,2,0,0,0,62.588
2009,6,3,0,0,0,62.415
2009,6,4,0,0,0,62.242
2009,6,5,0,0,0,62.069
2009,6,6,0,0,0,61.914
2009,6,7,0,0,0,61.748
2009,6,8,0,0,0,61.418
2009,6,9,0,0,0,58.874
2009,6,10,0,0,0,57.121
2009,6,11,0,0,0,57.578
2009,6,12,0,0,0,58.48
2009,6,13,0,0,0,53.634
2009,6,14,0,0,0,57.678
2009,6,15,0,0,0,61.816
2009,6,16,0,0,0,62.095
2009,6,17,0,0,0,62.395
2009,6,18,0,0,0,62.694
2009,6,19,0,0,0,62.976
2009,6,20,0,0,0,63.28
2009,6,21,0,0,0,63.553
2009,6,22,0,0,0,63.857
2009,6,23,0,0,0,63.983
2009,6,24,0,0,0,62.945
2009,6,25,0,0,0,65.747
2009,6,26,0,0,0,66.733
2009,6,27,0,0,0,66.712
2009,6,28,0,0,0,66.693
2009,6,29,0,0,0,66.677
2009,6,30,0,0,0,66.661
2009,7,1,0,0,0,66.642
2009,7,2,0,0,0,66.62
2009,7,3,0,0,0,66.602
2009,7,4,0,0,0,66.584
2009,7,5,0,0,0,66.565
2009,7,6,0,0,0,66.545
2009,7,7,0,0,0,66.525
2009,7,8,0,0,0,66.482
2009,7,9,0,0,0,66.101
2009,7,10,0,0,0,65.39
2009,7,11,0,0,0,60.482
2009,7,12,0,0,0,60.708
2009,7,13,0,0,0,60.934
2009,7,14,0,0,0,61.161
2009,7,15,0,0,0,61.387
2009,7,16,0,0,0,61.613
2009,7,17,0,0,0,61.839
2009,7,18,0,0,0,62.066
2009,7,19,0,0,0,62.292
2009,7,20,0,0,0,62.518
2009,7,21,0,0,0,62.744
2009,7,22,0,0,0,62.971
2009,7,23,0,0,0,63.197
2009,7,24,0,0,0,63.423
2009,7,25,0,0,0,63.649
2009,7,26,0,0,0,63.876
2009,7,27,0,0,0,64.102
2009,7,28,0,0,0,64.328
2009,7,29,0,0,0,64.554
2009,7,30,0,0,0,64.78
2009,7,31,0,0,0,65.007
2009,8,1,0,0,0,65.233
2009,8,2,0,0,0,65.459
2009,8,3,0,0,0,65.685
2009,8,4,0,0,0,65.912
2009,8,5,0,0,0,66.138
2009,8,6,0,0,0,66.364
2009,8,7,0,0,0,66.59
2009,8,8,0,0,0,66.817
2009,8,9,0,0,0,67.043
2009,8,10,0,0,0,67.269
2009,8,11,0,0,0,67.495
2009,8,12,0,0,0,67.722
2009,8,13,0,0,0,67.948
2009,8,14,0,0,0,68.174
2009,8,15,0,0,0,68.4
2009,8,16,0,0,0,68.627
2009,8,17,0,0,0,68.853
2009,8,18,0,0,0,69.079
2009,8,19,0,0,0,69.305
2009,8,20,0,0,0,69.531
2009,8,21,0,0,0,69.758
2009,8,22,0,0,0,70.568
2009,8,23,0,0,0,71.379
2009,8,24,0,0,0,72.19
2009,8,25,0,0,0,73
2009,8,26,0,0,0,73.811
2009,8,27,0,0,0,74.621
2009,8,28,0,0,0,80.613
2009,8,29,0,0,0,81.543
2009,8,30,0,0,0,79.858
2009,8,31,0,0,0,75.077
2009,9,1,0,0,0,76.603
2009,9,2,0,0,0,71.034
2009,9,3,0,0,0,65.464
2009,9,4,0,0,0,59.895
2009,9,5,0,0,0,58.608
2009,9,6,0,0,0,57.321
2009,9,7,0,0,0,56.034
2009,9,8,0,0,0,60.836
2009,9,9,0,0,0,63.902
2009,9,10,0,0,0,63.555
2009,9,11,0,0,0,63.207
2009,9,12,0,0,0,62.859
2009,9,13,0,0,0,62.511
2009,9,14,0,0,0,62.163
2009,9,15,0,0,0,61.815
2009,9,16,0,0,0,61.468
2009,9,17,0,0,0,61.12
2009,9,18,0,0,0,60.772
2009,9,19,0,0,0,61.396
2009,9,20,0,0,0,62.021
2009,9,21,0,0,0,62.645
2009,9,22,0,0,0,63.27
2009,9,23,0,0,0,65.23
2009,9,24,0,0,0,64.931
2009,9,25,0,0,0,64.633
2009,9,26,0,0,0,64.335
2009,9,27,0,0,0,62.466
2009,9,28,0,0,0,60.597
2009,9,29,0,0,0,58.728
2009,9,30,0,0,0,60.747
2009,10,1,0,0,0,62.354
2009,10,2,0,0,0,61.367
2009,10,3,0,0,0,60.38
2009,10,4,0,0,0,63.39
2009,10,5,0,0,0,56.988
2009,10,6,0,0,0,58.888
2009,10,7,0,0,0,60.788
2009,10,8,0,0,0,62.689
2009,10,9,0,0,0,64.589
2009,10,10,0,0,0,56.951
2009,10,11,0,0,0,60.94
2009,10,12,0,0,0,60.398
2009,10,13,0,0,0,59.856
2009,10,14,0,0,0,59.314
2009,10,15,0,0,0,58.773
2009,10,16,0,0,0,58.231
2009,10,17,0,0,0,59.694
2009,10,18,0,0,0,61.157
2009,10,19,0,0,0,62.621
2009,10,20,0,0,0,64.084
2009,10,21,0,0,0,64.969
2009,10,22,0,0,0,65.855
2009,10,23,0,0,0,66.74
2009,10,24,0,0,0,66.614
2009,10,25,0,0,0,66.689
2009,10,26,0,0,0,66.764
2009,10,27,0,0,0,66.839
2009,10,28,0,0,0,66.554
2009,10,29,0,0,0,66.27
2009,10,30,0,0,0,65.985
2009,10,31,0,0,0,67.719
2009,11,1,0,0,0,67.229
2009,11,2,0,0,0,66.738
2009,11,3,0,0,0,66.248
2009,11,4,0,0,0,66.877
2009,11,5,0,0,0,67.506
2009,11,6,0,0,0,66.85
2009,11,7,0,0,0,66.195
2009,11,8,0,0,0,68.474
2009,11,9,0,0,0,68.573
2009,11,10,0,0,0,68.672
2009,11,11,0,0,0,68.77
2009,11,12,0,0,0,68.869
2009,11,13,0,0,0,68.967
2009,11,14,0,0,0,69.066
2009,11,15,0,0,0,67.449
2009,11,16,0,0,0,71.7
2009,11,17,0,0,0,68.807
2009,11,18,0,0,0,69.886
2009,11,19,0,0,0,70.964
2009,11,20,0,0,0,72.043
2009,11,21,0,0,0,72.316
2009,11,22,0,0,0,72.589
2009,11,23,0,0,0,72.862
2009,11,24,0,0,0,73.784
2009,11,25,0,0,0,73.665
2009,11,26,0,0,0,73.568
2009,11,27,0,0,0,73.025
2009,11,28,0,0,0,72.482
2009,11,29,0,0,0,71.939
2009,11,30,0,0,0,71.53
2009,12,1,0,0,0,69.568
2009,12,2,0,0,0,68.503
2009,12,3,0,0,0,67.438
2009,12,4,0,0,0,63.434
2009,12,5,0,0,0,62.957
2009,12,6,0,0,0,64.366
2009,12,7,0,0,0,64.525
2009,12,8,0,0,0,64.684
2009,12,9,0,0,0,69.349
2009,12,10,0,0,0,70.036
2009,12,11,0,0,0,73.193
2009,12,12,0,0,0,74.908
2009,12,13,0,0,0,77.379
2009,12,14,0,0,0,76.753
2009,12,15,0,0,0,76.127
2009,12,16,0,0,0,75.501
2009,12,17,0,0,0,74.875
2009,12,18,0,0,0,74.249
2009,12,19,0,0,0,75.712
2009,12,20,0,0,0,77.175
2009,12,21,0,0,0,78.639
2009,12,22,0,0,0,78.57
2009,12,23,0,0,0,78.502
2009,12,24,0,0,0,78.433
2009,12,25,0,0,0,78.365
2009,12,26,0,0,0,78.296
2009,12,27,0,0,0,78.228
2009,12,28,0,0,0,78.159
2009,12,29,0,0,0,78.091
2009,12,30,0,0,0,78.022
2009,12,31,0,0,0,77.954
2010,1,1,0,0,0,77.885
2010,1,2,0,0,0,77.817
2010,1,3,0,0,0,77.748
2010,1,4,0,0,0,77.68
2010,1,5,0,0,0,77.611
2010,1,6,0,0,0,77.543
2010,1,7,0,0,0,77.474
2010,1,8,0,0,0,77.406
2010,1,9,0,0,0,76.958
2010,1,10,0,0,0,76.51
2010,1,11,0,0,0,76.063
2010,1,12,0,0,0,75.615
2010,1,13,0,0,0,74.973
2010,1,14,0,0,0,74.555
2010,1,15,0,0,0,74.136
2010,1,16,0,0,0,73.718
2010,1,17,0,0,0,73.299
2010,1,18,0,0,0,72.881
2010,1,19,0,0,0,72.462
2010,1,20,0,0,0,72.044
2010,1,21,0,0,0,71.625
2010,1,22,0,0,0,71.207
2010,1,23,0,0,0,70.788
2010,1,24,0,0,0,70.37
2010,1,25,0,0,0,69.951
2010,1,26,0,0,0,69.532
2010,1,27,0,0,0,69.114
2010,1,28,0,0,0,68.695
2010,1,29,0,0,0,68.277
2010,1,30,0,0,0,67.858
2010,1,31,0,0,0,67.44
2010,2,1,0,0,0,67.021
2010,2,2,0,0,0,66.603
2010,2,3,0,0,0,66.184
2010,2,4,0,0,0,65.766
2010,2,5,0,0,0,67.107
2010,2,6,0,0,0,68.449
2010,2,7,0,0,0,69.79
2010,2,8,0,0,0,69.979
2010,2,9,0,0,0,70.167
2010,2,10,0,0,0,70.356
2010,2,11,0,0,0,72.4
2010,2,12,0,0,0,72.892
2010,2,13,0,0,0,74.729
2010,2,14,0,0,0,74.818
2010,2,15,0,0,0,73.732
2010,2,16,0,0,0,72.646
2010,2,17,0,0,0,71.561
2010,2,18,0,0,0,70.475
2010,2,19,0,0,0,69.389
2010,2,20,0,0,0,71.152
2010,2,21,0,0,0,71.79
2010,2,22,0,0,0,72.429
2010,2,23,0,0,0,72.41
2010,2,24,0,0,0,72.39
2010,2,25,0,0,0,72.371
2010,2,26,0,0,0,72.351
2010,2,27,0,0,0,73.097
2010,2,28,0,0,0,72.897
2010,3,1,0,0,0,69.743
2010,3,2,0,0,0,68.281
2010,3,3,0,0,0,69.212
2010,3,4,0,0,0,70.143
2010,3,5,0,0,0,69.457
2010,3,6,0,0,0,68.971
2010,3,7,0,0,0,68.715
2010,3,8,0,0,0,64.335
2010,3,9,0,0,0,66.401
2010,3,10,0,0,0,70.942
2010,3,11,0,0,0,75.483
2010,3,12,0,0,0,74.72
2010,3,13,0,0,0,74.365
2010,3,14,0,0,0,74.486
2010,3,15,0,0,0,77.941
2010,3,16,0,0,0,75.302
2010,3,17,0,0,0,74.291
2010,3,18,0,0,0,73.28
2010,3,19,0,0,0,72.27
2010,3,20,0,0,0,72.296
2010,3,21,0,0,0,72.322
2010,3,22,0,0,0,73.554
2010,3,23,0,0,0,74.787
2010,3,24,0,0,0,73.944
2010,3,25,0,0,0,72.735
2010,3,26,0,0,0,75.328
2010,3,27,0,0,0,75.358
2010,3,28,0,0,0,72.231
2010,3,29,0,0,0,72.263
2010,3,30,0,0,0,71.84
2010,3,31,0,0,0,71.416
2010,4,1,0,0,0,70.992
2010,4,2,0,0,0,70.569
