Y,M,D,h,m,s,SPADS,ShoreFor,Obs
2000,7,12,0,0,0,51.849,63.4,55.179
2000,7,13,0,0,0,51.552,63.403,54.584
2000,7,14,0,0,0,51.033,63.307,53.696
2000,7,15,0,0,0,50.515,63.001,52.715
2000,7,16,0,0,0,50.21,62.321,51.893
2000,7,17,0,0,0,50.247,61.471,51.203
2000,7,18,0,0,0,50.691,60.836,50.618
2000,7,19,0,0,0,51.572,60.24,50.258
2000,7,20,0,0,0,52.879,59.552,50.713
2000,7,21,0,0,0,54.548,59.058,51.474
2000,7,22,0,0,0,56.483,58.767,52.662
2000,7,23,0,0,0,58.546,58.618,53.925
2000,7,24,0,0,0,60.586,58.675,55.231
2000,7,25,0,0,0,62.451,58.905,56.309
2000,7,26,0,0,0,64.023,59.146,57.416
2000,7,27,0,0,0,65.267,59.399,58.102
2000,7,28,0,0,0,66.21,59.46,58.595
2000,7,29,0,0,0,66.898,59.451,58.881
2000,7,30,0,0,0,67.312,59.582,59.084
2000,7,31,0,0,0,67.407,59.744,59.004
2000,8,1,0,0,0,67.149,59.939,58.964
2000,8,2,0,0,0,66.548,60.121,58.845
2000,8,3,0,0,0,65.669,60.286,58.67
2000,8,4,0,0,0,64.657,60.336,58.406
2000,8,5,0,0,0,63.701,60.266,58.056
2000,8,6,0,0,0,62.945,60.231,58.035
2000,8,7,0,0,0,62.486,60.339,58.35
2000,8,8,0,0,0,62.389,60.481,58.764
2000,8,9,0,0,0,62.65,60.622,59.44
2000,8,10,0,0,0,63.186,60.847,60.312
2000,8,11,0,0,0,63.818,60.912,61.345
2000,8,12,0,0,0,64.377,60.836,62.367
2000,8,13,0,0,0,64.717,60.907,62.896
2000,8,14,0,0,0,64.714,61.07,63.006
2000,8,15,0,0,0,64.344,61.202,62.476
2000,8,16,0,0,0,63.723,61.345,61.11
2000,8,17,0,0,0,62.995,61.51,59.965
2000,8,18,0,0,0,62.302,61.243,59.004
2000,8,19,0,0,0,61.789,60.716,57.951
2000,8,20,0,0,0,61.555,60.493,57.119
2000,8,21,0,0,0,61.527,60.547,56.824
2000,8,22,0,0,0,61.529,60.744,57.162
2000,8,23,0,0,0,61.384,60.922,57.964
2000,8,24,0,0,0,60.99,61.092,58.193
2000,8,25,0,0,0,60.426,61.256,58.094
2000,8,26,0,0,0,59.815,61.034,57.972
2000,8,27,0,0,0,59.269,60.561,57.312
2000,8,28,0,0,0,58.931,60.313,56.486
2000,8,29,0,0,0,58.882,60.267,56.113
2000,8,30,0,0,0,59.106,60.361,56.013
2000,8,31,0,0,0,59.571,60.344,56.336
2000,9,1,0,0,0,60.215,60.31,56.555
2000,9,2,0,0,0,60.908,60.427,56.724
2000,9,3,0,0,0,61.508,60.601,57.67
2000,9,4,0,0,0,61.982,60.822,58.426
2000,9,5,0,0,0,62.322,61.051,58.719
2000,9,6,0,0,0,62.515,61.269,58.806
2000,9,7,0,0,0,62.54,61.501,58.686
2000,9,8,0,0,0,62.432,61.577,58.976
2000,9,9,0,0,0,62.291,61.49,59.299
2000,9,10,0,0,0,62.214,61.377,59.292
2000,9,11,0,0,0,62.293,61.336,59.403
2000,9,12,0,0,0,62.525,61.363,59.739
2000,9,13,0,0,0,62.888,61.356,60.29
2000,9,14,0,0,0,63.409,61.343,60.788
2000,9,15,0,0,0,64.066,61.338,61.147
2000,9,16,0,0,0,64.743,61.448,61.798
2000,9,17,0,0,0,65.327,61.657,62.638
2000,9,18,0,0,0,65.714,61.875,63.108
2000,9,19,0,0,0,65.839,62.091,63.051
2000,9,20,0,0,0,65.712,62.291,62.771
2000,9,21,0,0,0,65.409,62.49,62.475
2000,9,22,0,0,0,65.013,62.673,62.139
2000,9,23,0,0,0,64.63,62.737,62.218
2000,9,24,0,0,0,64.372,62.716,62.404
2000,9,25,0,0,0,64.283,62.792,62.931
2000,9,26,0,0,0,64.316,62.898,63.831
2000,9,27,0,0,0,64.403,63.047,64.511
2000,9,28,0,0,0,64.465,63.269,65.08
2000,9,29,0,0,0,64.402,63.471,65.254
2000,9,30,0,0,0,64.227,63.468,64.566
2000,10,1,0,0,0,64.049,63.323,64.013
2000,10,2,0,0,0,63.914,63.217,63.954
2000,10,3,0,0,0,63.904,63.029,64.147
2000,10,4,0,0,0,64.126,62.895,64.321
2000,10,5,0,0,0,64.512,62.96,64.796
2000,10,6,0,0,0,64.904,63.148,65.481
2000,10,7,0,0,0,65.213,63.371,66.288
2000,10,8,0,0,0,65.382,63.592,66.681
2000,10,9,0,0,0,65.392,63.807,66.755
2000,10,10,0,0,0,65.319,64.017,66.758
2000,10,11,0,0,0,65.243,64.213,66.999
2000,10,12,0,0,0,65.133,64.304,66.997
2000,10,13,0,0,0,64.913,64.377,67.169
2000,10,14,0,0,0,64.563,64.539,67.567
2000,10,15,0,0,0,64.127,64.704,67.845
2000,10,16,0,0,0,63.668,64.662,67.673
2000,10,17,0,0,0,63.279,64.6,67.328
2000,10,18,0,0,0,63.04,64.719,66.915
2000,10,19,0,0,0,62.971,64.761,66.328
2000,10,20,0,0,0,63.008,64.838,65.553
2000,10,21,0,0,0,63.039,65.024,64.413
2000,10,22,0,0,0,63.04,65.194,63.313
2000,10,23,0,0,0,63.072,65.358,62.712
2000,10,24,0,0,0,63.189,65.492,62.291
2000,10,25,0,0,0,63.354,65.612,62.286
2000,10,26,0,0,0,63.486,65.771,62.431
2000,10,27,0,0,0,63.482,66.038,62.45
2000,10,28,0,0,0,63.32,66.371,63.143
2000,10,29,0,0,0,63.016,66.485,63.946
2000,10,30,0,0,0,62.572,66.289,64.068
2000,10,31,0,0,0,61.997,66.097,63.397
2000,11,1,0,0,0,61.356,66.087,62.325
2000,11,2,0,0,0,60.732,66.162,61.268
2000,11,3,0,0,0,60.26,66.088,60.614
2000,11,4,0,0,0,60.084,65.838,59.731
2000,11,5,0,0,0,60.26,65.336,58.393
2000,11,6,0,0,0,60.721,64.878,57.582
2000,11,7,0,0,0,61.297,64.904,57.42
2000,11,8,0,0,0,61.819,65.116,57.432
2000,11,9,0,0,0,62.15,65.168,57.614
2000,11,10,0,0,0,62.31,64.997,57.549
2000,11,11,0,0,0,62.487,64.841,57.407
2000,11,12,0,0,0,62.88,64.786,57.679
2000,11,13,0,0,0,63.649,64.756,58.243
2000,11,14,0,0,0,64.798,64.749,59.004
2000,11,15,0,0,0,66.168,64.826,59.924
2000,11,16,0,0,0,67.544,65.012,60.806
2000,11,17,0,0,0,68.726,65.209,61.792
2000,11,18,0,0,0,69.534,65.361,62.268
2000,11,19,0,0,0,69.89,65.483,62.705
2000,11,20,0,0,0,69.846,65.634,63.189
2000,11,21,0,0,0,69.509,65.822,63.339
2000,11,22,0,0,0,69.025,65.875,63.226
2000,11,23,0,0,0,68.514,65.822,63.026
2000,11,24,0,0,0,68.06,65.859,62.708
2000,11,25,0,0,0,67.754,65.955,62.721
2000,11,26,0,0,0,67.633,65.996,63.021
2000,11,27,0,0,0,67.633,65.979,63.168
2000,11,28,0,0,0,67.74,66.013,63.623
2000,11,29,0,0,0,67.965,66.023,63.917
2000,11,30,0,0,0,68.252,65.983,64.16
2000,12,1,0,0,0,68.462,66.071,64.417
2000,12,2,0,0,0,68.481,66.243,64.461
2000,12,3,0,0,0,68.236,66.415,64.325
2000,12,4,0,0,0,67.724,66.582,63.717
2000,12,5,0,0,0,67.043,66.604,62.792
2000,12,6,0,0,0,66.297,66.508,62.013
2000,12,7,0,0,0,65.613,66.421,61.372
2000,12,8,0,0,0,65.123,66.304,60.673
2000,12,9,0,0,0,64.858,66.194,60.279
2000,12,10,0,0,0,64.71,66.138,60.155
2000,12,11,0,0,0,64.53,65.973,60.193
2000,12,12,0,0,0,64.258,65.745,60.282
2000,12,13,0,0,0,63.881,65.68,60.375
2000,12,14,0,0,0,63.449,65.685,60.603
2000,12,15,0,0,0,63.07,65.59,61.007
2000,12,16,0,0,0,62.876,65.392,61.258
2000,12,17,0,0,0,62.976,65.165,61.155
2000,12,18,0,0,0,63.408,64.987,61.172
2000,12,19,0,0,0,64.115,64.873,61.4
2000,12,20,0,0,0,65.016,64.776,61.994
2000,12,21,0,0,0,66.055,64.666,62.351
2000,12,22,0,0,0,67.131,64.558,62.533
2000,12,23,0,0,0,68.162,64.577,62.888
2000,12,24,0,0,0,69.059,64.711,63.488
2000,12,25,0,0,0,69.698,64.937,64.143
2000,12,26,0,0,0,70.039,65.253,64.224
2000,12,27,0,0,0,70.169,65.527,64.182
2000,12,28,0,0,0,70.202,65.731,64.373
2000,12,29,0,0,0,70.238,65.9,64.824
2000,12,30,0,0,0,70.319,65.974,65.277
2000,12,31,0,0,0,70.384,65.965,65.459
2001,1,1,0,0,0,70.402,66.019,65.576
2001,1,2,0,0,0,70.357,66.171,66.418
2001,1,3,0,0,0,70.194,66.351,67.099
2001,1,4,0,0,0,69.904,66.475,67.407
2001,1,5,0,0,0,69.513,66.567,67.52
2001,1,6,0,0,0,69.006,66.669,67.371
2001,1,7,0,0,0,68.346,66.739,66.992
2001,1,8,0,0,0,67.56,66.725,66.188
2001,1,9,0,0,0,66.785,66.637,65.189
2001,1,10,0,0,0,66.225,66.529,64.228
2001,1,11,0,0,0,66.076,66.385,63.895
2001,1,12,0,0,0,66.378,66.195,63.205
2001,1,13,0,0,0,67.009,66.104,63.224
2001,1,14,0,0,0,67.756,66.183,63.528
2001,1,15,0,0,0,68.406,66.338,64.178
2001,1,16,0,0,0,68.837,66.403,64.995
2001,1,17,0,0,0,69.075,66.608,65.763
2001,1,18,0,0,0,69.207,67.017,66.064
2001,1,19,0,0,0,69.324,67.365,66.81
2001,1,20,0,0,0,69.483,67.552,67.297
2001,1,21,0,0,0,69.691,67.596,67.93
2001,1,22,0,0,0,69.956,67.765,68.414
2001,1,23,0,0,0,70.255,68.037,68.818
2001,1,24,0,0,0,70.532,68.273,69.524
2001,1,25,0,0,0,70.697,68.486,70.472
2001,1,26,0,0,0,70.657,68.676,70.909
2001,1,27,0,0,0,70.373,68.855,71.04
2001,1,28,0,0,0,69.85,69.032,70.845
2001,1,29,0,0,0,69.126,69.186,70.528
2001,1,30,0,0,0,68.3,69.219,70.007
2001,1,31,0,0,0,67.557,69.146,69.221
2001,2,1,0,0,0,67.099,68.927,68.449
2001,2,2,0,0,0,67.062,68.649,68.129
2001,2,3,0,0,0,67.389,68.531,67.87
2001,2,4,0,0,0,67.892,68.566,68.088
2001,2,5,0,0,0,68.337,68.698,68.288
2001,2,6,0,0,0,68.525,68.863,68.724
2001,2,7,0,0,0,68.401,69.035,69.133
2001,2,8,0,0,0,68.05,69.042,68.578
2001,2,9,0,0,0,67.603,68.931,68.341
2001,2,10,0,0,0,67.209,68.894,67.773
2001,2,11,0,0,0,66.937,68.875,66.988
2001,2,12,0,0,0,66.789,68.715,66.8
2001,2,13,0,0,0,66.738,68.539,66.351
2001,2,14,0,0,0,66.762,68.486,65.848
2001,2,15,0,0,0,66.772,68.434,66.239
2001,2,16,0,0,0,66.668,68.397,66.486
2001,2,17,0,0,0,66.423,68.383,66.806
2001,2,18,0,0,0,66.124,68.296,66.896
2001,2,19,0,0,0,65.891,68.131,66.877
2001,2,20,0,0,0,65.82,67.974,66.841
2001,2,21,0,0,0,65.89,67.814,66.817
2001,2,22,0,0,0,66.015,67.709,66.22
2001,2,23,0,0,0,66.102,67.795,65.464
2001,2,24,0,0,0,66.085,67.813,65.401
2001,2,25,0,0,0,66.001,67.681,65.442
2001,2,26,0,0,0,65.904,67.591,65.318
2001,2,27,0,0,0,65.814,67.508,65.053
2001,2,28,0,0,0,65.734,67.422,65.309
2001,3,1,0,0,0,65.648,67.301,65.77
2001,3,2,0,0,0,65.515,67.189,66.001
2001,3,3,0,0,0,65.285,67.134,65.892
2001,3,4,0,0,0,64.955,67.084,65.836
2001,3,5,0,0,0,64.587,66.959,65.813
2001,3,6,0,0,0,64.358,66.804,65.978
2001,3,7,0,0,0,64.405,66.731,65.693
2001,3,8,0,0,0,64.708,66.72,65.665
2001,3,9,0,0,0,65.155,66.682,65.978
2001,3,10,0,0,0,65.722,66.576,66.243
2001,3,11,0,0,0,66.362,66.501,66.405
2001,3,12,0,0,0,66.939,66.614,66.903
2001,3,13,0,0,0,67.324,66.843,67.1
2001,3,14,0,0,0,67.472,67.115,67.257
2001,3,15,0,0,0,67.352,67.285,67.311
2001,3,16,0,0,0,66.931,67.294,67.051
2001,3,17,0,0,0,66.265,67.323,66.486
2001,3,18,0,0,0,65.461,67.329,66.034
2001,3,19,0,0,0,64.631,67.249,65.519
2001,3,20,0,0,0,63.922,67.096,65.104
2001,3,21,0,0,0,63.478,66.926,64.77
2001,3,22,0,0,0,63.396,66.826,64.797
2001,3,23,0,0,0,63.68,66.812,65.325
2001,3,24,0,0,0,64.281,66.893,65.95
2001,3,25,0,0,0,65.056,67.085,66.538
2001,3,26,0,0,0,65.835,67.326,66.795
2001,3,27,0,0,0,66.472,67.545,67.634
2001,3,28,0,0,0,66.805,67.632,68.065
2001,3,29,0,0,0,66.672,67.7,67.921
2001,3,30,0,0,0,66.114,67.867,67.238
2001,3,31,0,0,0,65.343,67.996,66.496
2001,4,1,0,0,0,64.57,67.996,66.186
2001,4,2,0,0,0,63.965,67.784,66.257
2001,4,3,0,0,0,63.698,66.802,66.145
2001,4,4,0,0,0,63.858,65.895,66.418
2001,4,5,0,0,0,64.308,65.811,67.041
2001,4,6,0,0,0,64.844,65.888,67.992
2001,4,7,0,0,0,65.266,66.061,68.993
2001,4,8,0,0,0,65.371,66.271,68.961
2001,4,9,0,0,0,65.066,66.478,68.227
2001,4,10,0,0,0,64.428,66.677,66.684
2001,4,11,0,0,0,63.598,66.794,65.53
2001,4,12,0,0,0,62.718,66.833,64.782
2001,4,13,0,0,0,61.946,65.916,64.022
2001,4,14,0,0,0,61.447,64.752,63.498
2001,4,15,0,0,0,61.302,64.492,63.518
2001,4,16,0,0,0,61.466,64.538,63.717
2001,4,17,0,0,0,61.856,64.702,64.558
2001,4,18,0,0,0,62.382,64.883,65
2001,4,19,0,0,0,62.948,65.055,65.019
2001,4,20,0,0,0,63.453,65.068,64.764
2001,4,21,0,0,0,63.836,64.968,64.799
2001,4,22,0,0,0,64.064,64.851,65.307
2001,4,23,0,0,0,64.173,64.739,66.248
2001,4,24,0,0,0,64.196,64.732,66.7
2001,4,25,0,0,0,64.079,64.756,67.242
2001,4,26,0,0,0,63.705,64.839,67.467
2001,4,27,0,0,0,62.978,65.02,67.436
2001,4,28,0,0,0,61.823,65.183,66.581
2001,4,29,0,0,0,60.262,65.204,65.156
2001,4,30,0,0,0,58.47,65.046,63.232
2001,5,1,0,0,0,56.685,64.672,61.513
2001,5,2,0,0,0,55.148,64.068,59.516
2001,5,3,0,0,0,54.073,63.267,57.855
2001,5,4,0,0,0,53.599,62.636,56.845
2001,5,5,0,0,0,53.724,61.884,56.923
2001,5,6,0,0,0,54.286,61.058,57.184
2001,5,7,0,0,0,55.063,60.721,57.376
2001,5,8,0,0,0,55.901,60.607,57.711
2001,5,9,0,0,0,56.702,60.605,58.151
2001,5,10,0,0,0,57.49,60.628,58.747
2001,5,11,0,0,0,58.36,60.299,59.138
2001,5,12,0,0,0,59.416,59.908,59.325
2001,5,13,0,0,0,60.662,59.953,60.166
2001,5,14,0,0,0,62.027,60.147,61.806
2001,5,15,0,0,0,63.418,60.344,63.401
2001,5,16,0,0,0,64.747,60.549,65.241
2001,5,17,0,0,0,65.894,60.765,67
2001,5,18,0,0,0,66.805,61.001,68.715
2001,5,19,0,0,0,67.501,61.213,69.881
2001,5,20,0,0,0,67.965,61.424,70.232
2001,5,21,0,0,0,68.167,61.641,69.919
2001,5,22,0,0,0,68.055,61.787,69.611
2001,5,23,0,0,0,67.677,61.959,69.415
2001,5,24,0,0,0,67.16,62.209,69.256
2001,5,25,0,0,0,66.643,62.302,68.803
2001,5,26,0,0,0,66.229,62.268,68.354
2001,5,27,0,0,0,65.997,62.293,67.258
2001,5,28,0,0,0,65.955,62.389,65.91
2001,5,29,0,0,0,66.01,62.547,65.505
2001,5,30,0,0,0,66.133,62.513,64.913
2001,5,31,0,0,0,66.365,62.393,64.436
2001,6,1,0,0,0,66.731,62.464,64.657
2001,6,2,0,0,0,67.2,62.615,65.216
2001,6,3,0,0,0,67.653,62.781,66.588
2001,6,4,0,0,0,67.943,62.962,68.207
2001,6,5,0,0,0,67.968,63.147,68.687
2001,6,6,0,0,0,67.687,63.31,68.856
2001,6,7,0,0,0,67.146,63.466,68.391
2001,6,8,0,0,0,66.426,63.622,67.777
2001,6,9,0,0,0,65.562,63.766,67.009
2001,6,10,0,0,0,64.534,63.901,66.005
2001,6,11,0,0,0,63.358,64.054,64.892
2001,6,12,0,0,0,62.05,64.252,63.799
2001,6,13,0,0,0,60.641,64.362,62.62
2001,6,14,0,0,0,59.275,64.317,61.659
2001,6,15,0,0,0,58.219,64.09,60.94
2001,6,16,0,0,0,57.755,63.685,60.542
2001,6,17,0,0,0,58.059,63.303,60.691
2001,6,18,0,0,0,58.983,63.069,61.508
2001,6,19,0,0,0,60.268,63.09,62.616
2001,6,20,0,0,0,61.673,63.293,63.769
2001,6,21,0,0,0,62.959,63.507,65.256
2001,6,22,0,0,0,63.989,63.703,66.623
2001,6,23,0,0,0,64.718,63.757,67.189
2001,6,24,0,0,0,65.086,63.71,67.645
2001,6,25,0,0,0,65.135,63.745,67.457
2001,6,26,0,0,0,64.975,63.854,67.124
2001,6,27,0,0,0,64.681,64.018,66.679
2001,6,28,0,0,0,64.32,64.244,65.938
2001,6,29,0,0,0,63.919,64.483,65.253
2001,6,30,0,0,0,63.434,64.728,64.796
2001,7,1,0,0,0,62.724,64.98,64.003
2001,7,2,0,0,0,61.654,65.215,63.237
2001,7,3,0,0,0,60.206,65.434,62.015
2001,7,4,0,0,0,58.418,65.633,60.766
2001,7,5,0,0,0,56.497,65.639,59.321
2001,7,6,0,0,0,54.814,65.24,57.662
2001,7,7,0,0,0,53.771,64.637,56.286
2001,7,8,0,0,0,53.688,64.013,55.307
2001,7,9,0,0,0,54.554,63.533,54.907
2001,7,10,0,0,0,56.115,63.32,55.705
2001,7,11,0,0,0,58.054,63.228,57.049
2001,7,12,0,0,0,60.024,63.228,58.695
2001,7,13,0,0,0,61.714,63.356,60.147
2001,7,14,0,0,0,62.976,63.545,61.328
2001,7,15,0,0,0,63.804,63.692,62.307
2001,7,16,0,0,0,64.269,63.835,63.041
2001,7,17,0,0,0,64.508,63.901,63.006
2001,7,18,0,0,0,64.654,63.931,62.638
2001,7,19,0,0,0,64.777,64.089,62.381
2001,7,20,0,0,0,64.883,64.304,61.889
2001,7,21,0,0,0,64.992,64.512,61.483
2001,7,22,0,0,0,65.125,64.726,61.556
2001,7,23,0,0,0,65.262,64.957,61.63
2001,7,24,0,0,0,65.417,65.187,61.942
2001,7,25,0,0,0,65.572,65.418,62.616
2001,7,26,0,0,0,65.634,65.64,63.039
2001,7,27,0,0,0,65.49,65.814,63.159
2001,7,28,0,0,0,65.107,65.956,63.275
2001,7,29,0,0,0,64.573,66.109,62.922
2001,7,30,0,0,0,64.047,66.034,62.806
2001,7,31,0,0,0,63.682,65.763,63.012
2001,8,1,0,0,0,63.596,65.654,63.087
2001,8,2,0,0,0,63.74,65.688,63.336
2001,8,3,0,0,0,63.987,65.697,64.042
2001,8,4,0,0,0,64.156,65.731,64.756
2001,8,5,0,0,0,64.073,65.847,65.128
2001,8,6,0,0,0,63.634,65.983,64.747
2001,8,7,0,0,0,62.829,66.124,63.602
2001,8,8,0,0,0,61.676,66.149,62.212
2001,8,9,0,0,0,60.36,66.087,60.935
2001,8,10,0,0,0,59.161,65.789,59.697
2001,8,11,0,0,0,58.268,65.459,59.024
2001,8,12,0,0,0,57.723,65.382,58.751
2001,8,13,0,0,0,57.526,65.335,58.633
2001,8,14,0,0,0,57.613,65.31,59.319
2001,8,15,0,0,0,57.842,65.369,59.957
2001,8,16,0,0,0,58.107,65.533,59.987
2001,8,17,0,0,0,58.308,65.721,59.74
2001,8,18,0,0,0,58.393,65.893,59.459
2001,8,19,0,0,0,58.364,65.941,59.017
2001,8,20,0,0,0,58.307,65.863,58.877
2001,8,21,0,0,0,58.336,65.895,58.267
2001,8,22,0,0,0,58.489,66.084,57.873
2001,8,23,0,0,0,58.74,66.311,57.912
2001,8,24,0,0,0,58.994,66.455,58.492
2001,8,25,0,0,0,59.158,66.562,58.63
2001,8,26,0,0,0,59.123,66.764,58.723
2001,8,27,0,0,0,58.795,67.021,58.705
2001,8,28,0,0,0,58.144,67.27,58.615
2001,8,29,0,0,0,57.232,67.53,58.351
2001,8,30,0,0,0,56.215,67.65,57.921
2001,8,31,0,0,0,55.25,67.252,57.425
2001,9,1,0,0,0,54.452,66.643,56.946
2001,9,2,0,0,0,53.874,66.157,56.547
2001,9,3,0,0,0,53.586,65.851,56.503
2001,9,4,0,0,0,53.65,65.684,56.184
2001,9,5,0,0,0,54.095,64.866,56.325
2001,9,6,0,0,0,54.946,64.021,57.051
2001,9,7,0,0,0,56.149,63.729,57.94
2001,9,8,0,0,0,57.57,63.492,58.684
2001,9,9,0,0,0,59.041,63.402,59.469
2001,9,10,0,0,0,60.38,63.456,60.284
2001,9,11,0,0,0,61.413,63.573,61.747
2001,9,12,0,0,0,62.046,63.759,62.693
2001,9,13,0,0,0,62.352,63.878,62.957
2001,9,14,0,0,0,62.442,63.864,62.699
2001,9,15,0,0,0,62.452,63.83,62.561
2001,9,16,0,0,0,62.587,63.596,62.599
2001,9,17,0,0,0,62.999,63.341,62.59
2001,9,18,0,0,0,63.664,63.27,62.577
2001,9,19,0,0,0,64.5,63.249,63.137
2001,9,20,0,0,0,65.348,63.368,64.108
2001,9,21,0,0,0,66.086,63.544,65.234
2001,9,22,0,0,0,66.607,63.677,66.246
2001,9,23,0,0,0,66.861,63.842,66.808
2001,9,24,0,0,0,66.929,63.982,67.167
2001,9,25,0,0,0,66.9,64.063,67.386
2001,9,26,0,0,0,66.846,64.176,67.292
2001,9,27,0,0,0,66.786,64.326,67.115
2001,9,28,0,0,0,66.687,64.442,67.066
2001,9,29,0,0,0,66.478,64.473,66.856
2001,9,30,0,0,0,66.063,64.492,66.735
2001,10,1,0,0,0,65.345,64.556,66.325
2001,10,2,0,0,0,64.273,64.634,65.442
2001,10,3,0,0,0,62.877,64.676,64.585
2001,10,4,0,0,0,61.325,64.633,63.133
2001,10,5,0,0,0,59.876,64.48,61.945
2001,10,6,0,0,0,58.801,64.151,61.219
2001,10,7,0,0,0,58.316,63.696,60.4
2001,10,8,0,0,0,58.502,63.4,60.373
2001,10,9,0,0,0,59.226,63.316,61.041
2001,10,10,0,0,0,60.314,63.043,61.719
2001,10,11,0,0,0,61.611,62.794,62.939
2001,10,12,0,0,0,62.955,62.876,63.964
2001,10,13,0,0,0,64.151,63.064,64.653
2001,10,14,0,0,0,65.031,63.274,65.966
2001,10,15,0,0,0,65.585,63.487,66.719
2001,10,16,0,0,0,65.896,63.576,67.037
2001,10,17,0,0,0,66.01,63.686,66.692
2001,10,18,0,0,0,65.98,63.924,66.372
2001,10,19,0,0,0,65.892,64.142,65.811
2001,10,20,0,0,0,65.854,64.114,65.527
2001,10,21,0,0,0,65.923,63.955,65.2
2001,10,22,0,0,0,66.099,63.936,65.237
2001,10,23,0,0,0,66.381,63.959,65.319
2001,10,24,0,0,0,66.729,64.052,65.862
2001,10,25,0,0,0,67.07,64.199,66.216
2001,10,26,0,0,0,67.377,64.351,66.943
2001,10,27,0,0,0,67.639,64.513,67.89
2001,10,28,0,0,0,67.802,64.7,68.175
2001,10,29,0,0,0,67.844,64.802,67.861
2001,10,30,0,0,0,67.818,64.874,67.585
2001,10,31,0,0,0,67.755,65.066,67.442
2001,11,1,0,0,0,67.673,64.952,67.58
2001,11,2,0,0,0,67.563,64.694,67.385
2001,11,3,0,0,0,67.359,64.736,66.391
2001,11,4,0,0,0,66.936,64.826,65.042
2001,11,5,0,0,0,66.268,64.86,64.171
2001,11,6,0,0,0,65.515,64.805,63.634
2001,11,7,0,0,0,64.882,64.68,63.126
2001,11,8,0,0,0,64.551,64.482,62.465
2001,11,9,0,0,0,64.624,64.299,61.936
2001,11,10,0,0,0,65.088,64.187,61.875
2001,11,11,0,0,0,65.867,64.083,62.519
2001,11,12,0,0,0,66.891,64.072,63.328
2001,11,13,0,0,0,68.09,64.165,64.08
2001,11,14,0,0,0,69.363,64.114,64.901
2001,11,15,0,0,0,70.611,64.04,66.038
2001,11,16,0,0,0,71.707,64.18,67.089
2001,11,17,0,0,0,72.506,64.363,68.069
2001,11,18,0,0,0,72.872,64.531,69.045
2001,11,19,0,0,0,72.721,64.694,69.076
2001,11,20,0,0,0,72.063,64.785,68.449
2001,11,21,0,0,0,71.047,64.891,67.774
2001,11,22,0,0,0,69.895,65.035,67.245
2001,11,23,0,0,0,68.842,64.946,66.668
2001,11,24,0,0,0,68.031,64.785,65.97
2001,11,25,0,0,0,67.412,64.75,65.118
2001,11,26,0,0,0,66.837,64.735,64.705
2001,11,27,0,0,0,66.179,64.698,64.585
2001,11,28,0,0,0,65.397,64.661,64.336
2001,11,29,0,0,0,64.517,64.634,63.894
2001,11,30,0,0,0,63.617,64.541,63.407
2001,12,1,0,0,0,62.828,64.295,63.063
2001,12,2,0,0,0,62.269,63.95,62.919
2001,12,3,0,0,0,61.944,63.651,62.983
2001,12,4,0,0,0,61.859,63.442,63.196
2001,12,5,0,0,0,61.996,63.266,63.236
2001,12,6,0,0,0,62.294,63.145,62.944
2001,12,7,0,0,0,62.658,62.857,62.872
2001,12,8,0,0,0,63.011,62.459,62.855
2001,12,9,0,0,0,63.33,62.161,62.585
2001,12,10,0,0,0,63.617,61.929,62.533
2001,12,11,0,0,0,63.838,61.817,62.456
2001,12,12,0,0,0,63.958,61.704,62.593
2001,12,13,0,0,0,63.998,61.534,62.869
2001,12,14,0,0,0,63.969,61.37,63.065
2001,12,15,0,0,0,63.878,61.259,62.788
2001,12,16,0,0,0,63.794,61.212,62.682
2001,12,17,0,0,0,63.801,61.175,62.958
2001,12,18,0,0,0,63.991,61.096,62.982
2001,12,19,0,0,0,64.446,60.981,63.032
2001,12,20,0,0,0,65.163,60.953,63.038
2001,12,21,0,0,0,66.082,61.061,63.137
2001,12,22,0,0,0,67.096,61.262,64.038
2001,12,23,0,0,0,68.114,61.531,65.032
2001,12,24,0,0,0,69.039,61.802,65.019
2001,12,25,0,0,0,69.835,62.071,65.222
2001,12,26,0,0,0,70.505,62.332,65.756
2001,12,27,0,0,0,71.014,62.573,65.979
2001,12,28,0,0,0,71.352,62.75,66.203
2001,12,29,0,0,0,71.523,62.948,65.916
2001,12,30,0,0,0,71.466,63.201,65.502
2001,12,31,0,0,0,71.097,63.446,65.714
2002,1,1,0,0,0,70.488,63.681,65.984
2002,1,2,0,0,0,69.822,63.998,66
2002,1,3,0,0,0,69.273,64.328,66.491
2002,1,4,0,0,0,68.964,64.441,67.048
2002,1,5,0,0,0,68.955,64.429,67.608
2002,1,6,0,0,0,69.179,64.539,68.158
2002,1,7,0,0,0,69.447,64.754,68.335
2002,1,8,0,0,0,69.529,64.98,68.581
2002,1,9,0,0,0,69.315,65.234,68.497
2002,1,10,0,0,0,68.864,65.341,68.368
2002,1,11,0,0,0,68.332,65.503,67.767
2002,1,12,0,0,0,67.911,65.598,67.387
2002,1,13,0,0,0,67.734,65.479,67.345
2002,1,14,0,0,0,67.886,65.452,67.488
2002,1,15,0,0,0,68.32,65.432,67.605
2002,1,16,0,0,0,68.911,65.44,68.073
2002,1,17,0,0,0,69.575,65.632,68.5
2002,1,18,0,0,0,70.243,65.945,69.449
2002,1,19,0,0,0,70.833,66.194,70.221
2002,1,20,0,0,0,71.276,66.35,70.76
2002,1,21,0,0,0,71.56,66.531,71.18
